,url
734,https://patch.com/ohio/beachwood
735,https://patch.com/new-jersey/manville
736,https://patch.com/south-carolina/mauldin
737,https://patch.com/arkansas/fort-smith
738,https://patch.com/maryland/perryhall
739,https://patch.com/texas/cedar-park
740,https://patch.com/florida/jacksonville
741,https://patch.com/california/rockridge
742,https://patch.com/illinois/stcharles-il
743,https://patch.com/south-carolina/simpsonville
744,https://patch.com/pennsylvania/pottstown
745,https://patch.com/illinois/rockford
746,https://patch.com/pennsylvania/lowersouthampton
747,https://patch.com/new-york/westislip
748,https://patch.com/illinois/downersgrove
749,https://patch.com/michigan/birmingham
750,https://patch.com/louisiana/shreveport
751,https://patch.com/new-york/williamsburg
752,https://patch.com/california/davis
753,https://patch.com/illinois/lakeview
754,https://patch.com/california/lamesa
755,https://patch.com/maryland/broadneck
756,https://patch.com/georgia/canton-ga
757,https://patch.com/georgia/stonemountain
758,https://patch.com/tennessee/chattanooga
759,https://patch.com/georgia/midtown
760,https://patch.com/massachusetts/marblehead
761,https://patch.com/south-carolina/myrtle-beach
762,https://patch.com/illinois/lisle
763,https://patch.com/tennessee/johnson-city
764,https://patch.com/arizona/tempe
765,https://patch.com/california/suisuncity
766,https://patch.com/illinois/parkridge
767,https://patch.com/california/carlsbad
768,https://patch.com/minnesota/oakdale
769,https://patch.com/pennsylvania/levittown
770,https://patch.com/washington/sammamish
771,https://patch.com/pennsylvania/ardmore
772,https://patch.com/oregon/gresham
773,https://patch.com/new-jersey/watchung-greenbrook
774,https://patch.com/iowa/davenport
775,https://patch.com/maryland/kensington
776,https://patch.com/new-jersey/wyckoff
777,https://patch.com/florida/stpete
778,https://patch.com/ohio/solon
779,https://patch.com/ohio/lakewood-oh
780,https://patch.com/massachusetts/boston
781,https://patch.com/oregon/hillsboro
782,https://patch.com/connecticut/woodbury-middlebury
783,https://patch.com/california/altadena
784,https://patch.com/oregon/beaverton
785,https://patch.com/massachusetts/shrewsbury
786,https://patch.com/new-york/prospectheights
787,https://patch.com/california/claremont-laverne
788,https://patch.com/us/white-house
789,https://patch.com/kentucky/lexington-ky
790,https://patch.com/new-hampshire/amherst
791,https://patch.com/california/pleasanton
792,https://patch.com/massachusetts/needham
793,https://patch.com/new-jersey/eastwindsor
794,https://patch.com/washington/woodinville
795,https://patch.com/new-york/harlem
796,https://patch.com/california/capitola
797,https://patch.com/minnesota/minneapolis
798,https://patch.com/california/walnutcreek
799,https://patch.com/north-carolina/across-nc/communities
800,https://patch.com/georgia/oconee
801,https://patch.com/maryland/parkville
802,https://patch.com/louisiana/baton-rouge
803,https://patch.com/california/hollywood
804,https://patch.com/massachusetts/quincy
805,https://patch.com/florida/orlando
806,https://patch.com/maryland/westminster
807,https://patch.com/connecticut/wethersfield
808,https://patch.com/pennsylvania/northampton
809,https://patch.com/louisiana/gentilly
810,https://patch.com/rhode-island/woonsocket
811,https://patch.com/illinois/manhattan
812,https://patch.com/ohio/brecksville
813,https://patch.com/virginia/lakeridge
814,https://patch.com/new-york/shirley-mastic
815,https://patch.com/louisiana/metairie
816,https://patch.com/michigan/berkley
817,https://patch.com/michigan/westbloomfield
818,https://patch.com/new-jersey/cranford
819,https://patch.com/new-york/islip
820,https://patch.com/pennsylvania/norristown
821,https://patch.com/rhode-island/eastgreenwich
822,https://patch.com/california/saratoga
823,https://patch.com/illinois/champaign
824,https://patch.com/california/alameda
825,https://patch.com/new-jersey/easthanover-florhampark
826,https://patch.com/new-jersey/middletown-nj
827,https://patch.com/california/fairoaks-carmichael
828,https://patch.com/illinois/grayslake
829,https://patch.com/new-jersey/randolph
830,https://patch.com/new-jersey/manalapan
831,https://patch.com/california/sancarlos
832,https://patch.com/north-dakota/fargo
833,https://patch.com/california/delmar-carmelvalley
834,https://patch.com/new-york/harrison
835,https://patch.com/new-york/fivetowns
836,https://patch.com/massachusetts/peabody
837,https://patch.com/california/venice
838,https://patch.com/pennsylvania/roxborough
839,https://patch.com/ohio/westlake
840,https://patch.com/florida/carrollwood
841,https://patch.com/california/concord-ca
842,https://patch.com/indiana/munster
843,https://patch.com/california/arcadia
844,https://patch.com/maryland/greenbelt
845,https://patch.com/georgia/northeastcobb
846,https://patch.com/indiana/gary
847,https://patch.com/idaho/across-id
848,https://patch.com/district-columbia/georgetown
849,https://patch.com/minnesota/stmichael
850,https://patch.com/georgia/loganville
851,https://patch.com/massachusetts/barnstable-hyannis
852,https://patch.com/connecticut/southington
853,https://patch.com/new-york/kingspark
854,https://patch.com/texas/humble-kingwood
855,https://patch.com/ohio/youngstown
856,https://patch.com/new-york/ditmaspark
857,https://patch.com/new-york/lindenhurst
858,https://patch.com/maryland/huntvalley
859,https://patch.com/maryland/silverspring
860,https://patch.com/maryland/bowie
861,https://patch.com/oregon/across-or
862,https://patch.com/connecticut/durham
863,https://patch.com/california/ramona
864,https://patch.com/florida/west-palm-beach
865,https://patch.com/florida/templeterrace
866,https://patch.com/massachusetts/watertown
867,https://patch.com/maryland/catonsville
868,https://patch.com/california/encinitas
869,https://patch.com/ohio/kent
870,https://patch.com/maryland/gaithersburg
871,https://patch.com/massachusetts/attleboro
872,https://patch.com/rhode-island/cranston
873,https://patch.com/michigan/whitelake
874,https://patch.com/missouri/springfield-mo
875,https://patch.com/new-york/deerpark-northbabylon
876,https://patch.com/new-york/syosset
877,https://patch.com/california/watsonville
878,https://patch.com/missouri/universitycity
879,https://patch.com/california/benicia
880,https://patch.com/maryland/montgomeryvillage
881,https://patch.com/florida/bradenton
882,https://patch.com/new-york/peekskill
883,https://patch.com/new-york/nanuet
884,https://patch.com/kentucky/paducah
885,https://patch.com/california/sierramadre
886,https://patch.com/illinois/crystallake
887,https://patch.com/new-york/queens
888,https://patch.com/new-jersey/barnegat-manahawkin
889,https://patch.com/illinois/chicago
890,https://patch.com/california/palosverdes
891,https://patch.com/georgia/cumming
892,https://patch.com/california/millbrae
893,https://patch.com/massachusetts/wakefield
894,https://patch.com/iowa/johnston-ia
895,https://patch.com/south-carolina/charleston
896,https://patch.com/california/unioncity
897,https://patch.com/new-hampshire/londonderry
898,https://patch.com/massachusetts/southend
899,https://patch.com/massachusetts/sudbury
900,https://patch.com/massachusetts/dedham
901,https://patch.com/georgia/smyrna
902,https://patch.com/florida/clearwater
903,https://patch.com/california/santee
904,https://patch.com/illinois/wheaton
905,https://patch.com/illinois/montgomery
906,https://patch.com/massachusetts/stoneham
907,https://patch.com/connecticut/tolland
908,https://patch.com/illinois/algonquin
909,https://patch.com/new-jersey/edison-metuchen
910,https://patch.com/texas/midtownhouston
911,https://patch.com/new-york/parkslope
912,https://patch.com/minnesota/lakeville
913,https://patch.com/delaware/across-de
914,https://patch.com/montana/across-mt
915,https://patch.com/texas/el-paso
916,https://patch.com/new-york/glencove
917,https://patch.com/wisconsin/milwaukee
918,https://patch.com/indiana/evansville-in
919,https://patch.com/pennsylvania/uppersaucon
920,https://patch.com/illinois/buffalogrove
921,https://patch.com/massachusetts/milton
922,https://patch.com/california/piedmont
923,https://patch.com/connecticut/brookfield
924,https://patch.com/virginia/tysonscorner
925,https://patch.com/michigan/fenton
926,https://patch.com/pennsylvania/haverford
927,https://patch.com/tennessee/across-tn
928,https://patch.com/texas/bellaire
929,https://patch.com/illinois/elgin
930,https://patch.com/california/newportbeach
931,https://patch.com/kansas/overland-park
932,https://patch.com/new-jersey/gloucestertownship
933,https://patch.com/virginia/burke
934,https://patch.com/connecticut/stamford
935,https://patch.com/massachusetts/westroxbury
936,https://patch.com/connecticut/newlondon
937,https://patch.com/illinois/alsip-crestwood
938,https://patch.com/illinois/yorkville
939,https://patch.com/pennsylvania/foresthills-regentsquare
940,https://patch.com/new-york/yorktown-somers
941,https://patch.com/ohio/columbus
942,https://patch.com/oregon/oregoncity
943,https://patch.com/new-jersey/warren
944,https://patch.com/california/pleasanthill
945,https://patch.com/massachusetts/charlestown
946,https://patch.com/indiana/south-bend
947,https://patch.com/tennessee/franklin
948,https://patch.com/illinois/glenellyn
949,https://patch.com/nevada/reno
950,https://patch.com/pennsylvania/horsham
951,https://patch.com/illinois/woodridge
952,https://patch.com/connecticut/orange
953,https://patch.com/massachusetts/falmouth
954,https://patch.com/oregon/wilsonville
955,https://patch.com/ohio/cleveland
956,https://patch.com/new-jersey/bridgewater
957,https://patch.com/virginia/woodbridge-va
958,https://patch.com/connecticut/bridgeport
959,https://patch.com/virginia/across-va
960,https://patch.com/illinois/tinleypark
961,https://patch.com/georgia/peachtreecorners
962,https://patch.com/connecticut/windsorlocks
963,https://patch.com/florida/dunedin
964,https://patch.com/california/imperialbeach
965,https://patch.com/connecticut/bethel
966,https://patch.com/california/sanbruno
967,https://patch.com/illinois/lagrange
968,https://patch.com/louisiana/new-orleans
969,https://patch.com/new-york/ossining
970,https://patch.com/alaska/across-ak
971,https://patch.com/tennessee/lavergne-smyrna
972,https://patch.com/pennsylvania/nazareth
973,https://patch.com/new-jersey/montville
974,https://patch.com/connecticut/glastonbury
975,https://patch.com/illinois/bucktown-wickerpark
976,https://patch.com/new-york/eastmeadow
977,https://patch.com/connecticut/westhartford
978,https://patch.com/new-york/merrick
979,https://patch.com/indiana/zionsville
980,https://patch.com/new-york/whiteplains
981,https://patch.com/california/menlopark-atherton
982,https://patch.com/massachusetts/wellesley
983,https://patch.com/pennsylvania/pine-richland
984,https://patch.com/california/orange-county
985,https://patch.com/tennessee/nashville
986,https://patch.com/massachusetts/walpole
987,https://patch.com/texas/downtownaustin
988,https://patch.com/illinois/palos
989,https://patch.com/new-york/rockvillecentre
990,https://patch.com/nevada/across-nv
991,https://patch.com/kansas/across-ks
992,https://patch.com/california/martinez
993,https://patch.com/new-hampshire/salem-nh
994,https://patch.com/ohio/mayfield-hillcrest
995,https://patch.com/michigan/ferndale
996,https://patch.com/illinois/lincolnpark
997,https://patch.com/oklahoma/tulsa
998,https://patch.com/arkansas/little-rock
999,https://patch.com/minnesota/southwestminneapolis
1000,https://patch.com/new-york/midtown-nyc
1001,https://patch.com/new-york/upper-east-side-nyc
1002,https://patch.com/georgia/dunwoody
1003,https://patch.com/connecticut/meriden
1004,https://patch.com/rhode-island/portsmouth
1005,https://patch.com/california/malibu
1006,https://patch.com/california/agourahills
1007,https://patch.com/north-carolina/myerspark-southend-dilworth
1008,https://patch.com/virginia/fairfaxstation
1009,https://patch.com/massachusetts/northborough
1010,https://patch.com/california/roseville-ca
1011,https://patch.com/new-jersey/scotchplains
1012,https://patch.com/massachusetts/andover
1013,https://patch.com/tennessee/green-hills
1014,https://patch.com/illinois/homewood-flossmoor
1015,https://patch.com/california/fountainvalley
1016,https://patch.com/massachusetts/lynnfield
1017,https://patch.com/california/campbell
1018,https://patch.com/maine/portland-me
1019,https://patch.com/georgia/dacula
1020,https://patch.com/new-york/millerplace-rockypoint
1021,https://patch.com/new-york/brooklyn
1022,https://patch.com/pennsylvania/lowerprovidence
1023,https://patch.com/delaware/wilmington-de
1024,https://patch.com/indiana/indianapolis
1025,https://patch.com/illinois/frankfort
1026,https://patch.com/texas/houston
1027,https://patch.com/california/sanjuancapistrano
1028,https://patch.com/florida/aventura
1029,https://patch.com/new-hampshire/merrimack
1030,https://patch.com/tennessee/memphis
1031,https://patch.com/massachusetts/wrentham
1032,https://patch.com/oregon/lakeoswego
1033,https://patch.com/california/across-ca
1034,https://patch.com/california/northhollywood
1035,https://patch.com/new-jersey/holmdel-hazlet
1036,https://patch.com/florida/pensacola
1037,https://patch.com/massachusetts/canton
1038,https://patch.com/south-carolina/irmo
1039,https://patch.com/missouri/fenton-highridge
1040,https://patch.com/new-jersey/clark
1041,https://patch.com/south-dakota/across-sd
1042,https://patch.com/illinois/skokie
1043,https://patch.com/virginia/newport-news
1044,https://patch.com/kentucky/louisville
1045,https://patch.com/florida/bloomingdale
1046,https://patch.com/connecticut/darien
1047,https://patch.com/oklahoma/across-ok
1048,https://patch.com/california/escondido
1049,https://patch.com/new-jersey/redbank
1050,https://patch.com/ohio/twinsburg
1051,https://patch.com/michigan/bloomfield-mi
1052,https://patch.com/us-territories/virgin-islands
1053,https://patch.com/florida/plant-city
1054,https://patch.com/missouri/chesterfield
1055,https://patch.com/connecticut/greenwich
1056,https://patch.com/maryland/takomapark
1057,https://patch.com/massachusetts/tewksbury
1058,https://patch.com/maryland/northbaltimore
1059,https://patch.com/pennsylvania/southwhitehall
1060,https://patch.com/california/lakeforest-ca
1061,https://patch.com/massachusetts/grafton
1062,https://patch.com/new-jersey/moorestown
1063,https://patch.com/california/albany
1064,https://patch.com/new-jersey/mendham-chester
1065,https://patch.com/texas/houstonheights
1066,https://patch.com/illinois/elmhurst
1067,https://patch.com/pennsylvania/baldwin-whitehall
1068,https://patch.com/illinois/oakpark
1069,https://patch.com/new-jersey/englewood
1070,https://patch.com/pennsylvania/moon
1071,https://patch.com/california/oceanside-camppendleton
1072,https://patch.com/florida/landolakes
1073,https://patch.com/connecticut/middletown-ct
1074,https://patch.com/new-york/pearlriver
1075,https://patch.com/connecticut/essex-chester-deepriver
1076,https://patch.com/missouri/arnold
1077,https://patch.com/florida/pinecrest
1078,https://patch.com/california/trabuco-canyon
1079,https://patch.com/new-jersey/across-nj
1080,https://patch.com/maryland/eldersburg
1081,https://patch.com/illinois/plainfield
1082,https://patch.com/massachusetts/marthasvineyard
1083,https://patch.com/california/sonomavalley
1084,https://patch.com/wisconsin/foxpoint
1085,https://patch.com/pennsylvania/sewickley
1086,https://patch.com/new-jersey/hopatcong-sparta
1087,https://patch.com/nebraska/across-ne
1088,https://patch.com/texas/spring
1089,https://patch.com/new-hampshire/exeter
1090,https://patch.com/florida/eastlake
1091,https://patch.com/tennessee/east-nashville
1092,https://patch.com/minnesota/invergroveheights
1093,https://patch.com/california/eaglerock
1094,https://patch.com/connecticut/ridgefield
1095,https://patch.com/ohio/toledo
1096,https://patch.com/pennsylvania/plymouthwhitemarsh
1097,https://patch.com/illinois/oaklawn
1098,https://patch.com/alabama/birmingham-al
1099,https://patch.com/new-jersey/longbranch
1100,https://patch.com/massachusetts/weston
1101,https://patch.com/illinois/oswego
1102,https://patch.com/virginia/leesburg
1103,https://patch.com/iowa/ankeny
1104,https://patch.com/indiana/merrillville
1105,https://patch.com/pennsylvania/harrisburg
1106,https://patch.com/california/berkeley
1107,https://patch.com/massachusetts/backbay
1108,https://patch.com/georgia/johnscreek
1109,https://patch.com/illinois/southside
1110,https://patch.com/new-york/foresthills
1111,https://patch.com/illinois/darien-il
1112,https://patch.com/massachusetts/wilmington
1113,https://patch.com/massachusetts/jamaicaplain
1114,https://patch.com/missouri/ladue-frontenac
1115,https://patch.com/wisconsin/menomoneefalls
1116,https://patch.com/california/dublin
1117,https://patch.com/texas/coppell
1118,https://patch.com/connecticut/farmington
1119,https://patch.com/illinois/orlandpark
1120,https://patch.com/iowa/waukee
1121,https://patch.com/rhode-island/newport
1122,https://patch.com/connecticut/northbranford
1123,https://patch.com/new-jersey/westorange
1124,https://patch.com/florida/pinellasbeaches
1125,https://patch.com/connecticut/branford
1126,https://patch.com/virginia/richmond
1127,https://patch.com/washington/bellevue
1128,https://patch.com/new-jersey/manchester-nj
1129,https://patch.com/california/chico
1130,https://patch.com/massachusetts/brookline
1131,https://patch.com/new-jersey/newbrunswick
1132,https://patch.com/illinois/newlenox
1133,https://patch.com/maryland/annapolis
1134,https://patch.com/georgia/marietta
1135,https://patch.com/virginia/arlington-va
1136,https://patch.com/connecticut/norwalk
1137,https://patch.com/tennessee/antioch-south-nashville
1138,https://patch.com/texas/mckinney-frisco
1139,https://patch.com/illinois/vernonhills
1140,https://patch.com/west-virginia/across-wv
1141,https://patch.com/maryland/wheaton-md
1142,https://patch.com/new-york/bellmore
1143,https://patch.com/florida/brandon
1144,https://patch.com/missouri/ballwin-ellisville
1145,https://patch.com/california/sanmateo
1146,https://patch.com/missouri/maplewood-brentwood
1147,https://patch.com/ohio/stow
1148,https://patch.com/california/woodlandhills
1149,https://patch.com/maryland/across-md
1150,https://patch.com/pennsylvania/wilkes-barre
1151,https://patch.com/massachusetts/northend
1152,https://patch.com/new-york/heights-dumbo
1153,https://patch.com/connecticut/groton
1154,https://patch.com/wisconsin/caledonia
1155,https://patch.com/wisconsin/muskego
1156,https://patch.com/new-jersey/lakewood-nj
1157,https://patch.com/illinois/bolingbrook
1158,https://patch.com/california/coronado
1159,https://patch.com/florida/newportrichey
1160,https://patch.com/pennsylvania/media
1161,https://patch.com/minnesota/lakeminnetonka
1162,https://patch.com/indiana/hobart
1163,https://patch.com/california/scottsvalley
1164,https://patch.com/oregon/portland
1165,https://patch.com/california/santamonica
1166,https://patch.com/alabama/across-al
1167,https://patch.com/new-york/longisland
1168,https://patch.com/new-york/newcity
1169,https://patch.com/massachusetts/mansfield-ma
1170,https://patch.com/virginia/dalecity
1171,https://patch.com/new-jersey/montclair
1172,https://patch.com/pennsylvania/marplenewtown
1173,https://patch.com/illinois/channahon-minooka
1174,https://patch.com/massachusetts/northreading
1175,https://patch.com/california/westhollywood
1176,https://patch.com/georgia/snellville
1177,https://patch.com/california/poway
1178,https://patch.com/pennsylvania/northwhitehall
1179,https://patch.com/illinois/lakezurich
1180,https://patch.com/south-carolina/lexington-sc
1181,https://patch.com/massachusetts/concord
1182,https://patch.com/illinois/batavia
1183,https://patch.com/indiana/fishers
1184,https://patch.com/new-york/fortgreene
1185,https://patch.com/minnesota/stillwater
1186,https://patch.com/new-york/flushing-murray-hill
1187,https://patch.com/california/milpitas
1188,https://patch.com/new-york/downtown-nyc
1189,https://patch.com/california/pasadena-ca
1190,https://patch.com/massachusetts/fenwaykenmore
1191,https://patch.com/new-jersey/cherryhill
1192,https://patch.com/florida/southtampa
1193,https://patch.com/new-jersey/oakland
1194,https://patch.com/georgia/tucker
1195,https://patch.com/maryland/perryville
1196,https://patch.com/minnesota/saintpaul
1197,https://patch.com/new-york/farmingdale
1198,https://patch.com/new-jersey/westfield
1199,https://patch.com/minnesota/goldenvalley
1200,https://patch.com/missouri/hazelwood
1201,https://patch.com/illinois/palatine
1202,https://patch.com/georgia/savannah
1203,https://patch.com/new-jersey/springfield
1204,https://patch.com/new-hampshire/across-nh
1205,https://patch.com/california/baldwinpark
1206,https://patch.com/virginia/herndon
1207,https://patch.com/georgia/barrow
1208,https://patch.com/north-carolina/across-nc
1209,https://patch.com/missouri/florissant
1210,https://patch.com/colorado/denver
1211,https://patch.com/illinois/evanston
1212,https://patch.com/california/monrovia
1213,https://patch.com/michigan/grossepointe
1214,https://patch.com/virginia/oakton
1215,https://patch.com/colorado/broomfield
1216,https://patch.com/rhode-island/providence
1217,https://patch.com/massachusetts/holliston-hopkinton
1218,https://patch.com/texas/plano
1219,https://patch.com/new-york/pelham
1220,https://patch.com/new-jersey/parsippany
1221,https://patch.com/new-york/gramercy-murray-hill
1222,https://patch.com/california/burlingame-hillsborough
1223,https://patch.com/massachusetts/stoughton
1224,https://patch.com/massachusetts/beaconhill
1225,https://patch.com/connecticut/hartford
1226,https://patch.com/connecticut/westhaven
1227,https://patch.com/maryland/laurel
1228,https://patch.com/illinois/westernsprings
1229,https://patch.com/maryland/annearundel
1230,https://patch.com/california/sanclemente
1231,https://patch.com/missouri/eureka-wildwood
1232,https://patch.com/georgia/duluth
1233,https://patch.com/indiana/noblesville
1234,https://patch.com/michigan/hartland
1235,https://patch.com/michigan/clintontwp
1236,https://patch.com/michigan/clawson
1237,https://patch.com/wyoming/casper
1238,https://patch.com/texas/waco
1239,https://patch.com/new-york/chappaqua
1240,https://patch.com/texas/round-rock
1241,https://patch.com/iowa/urbandale
1242,https://patch.com/texas/conroe-montgomerycounty
