,url,Date,Title,Thank,Reply,author,title,context
28,/minnesota/applevalley-rosemount/apple-valleys-regular-planning-commission-will-meet-july-15,2020-07-14T11:33:07Z,Apple Valley's Regular Planning Commission Will...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
July 13, 2020
The City is currently using electronic means instead of in-person meetings. Here's how you can continue to view or participate in meetings.
As part of the Local Emergency in response to the COVID-19 pandemic, the City is using electronic means instead of in-person meetings.
Viewing and Listening to an Electronic Meeting
For those who want to view a meeting, you can watch and listen over the government cable TV channel or through the webstream just as you have done in the past. Live, rebroadcast and on-demand viewing of meetings will still occur as normal by either the city website Webstream or the Apple Valley Government Channel on Spectrum channel 180 or Frontier channel 191 television services.
Providing Public Comments During an Electronic Meeting
Not all meeting items involve public comment. However, public comments will still be taken at appropriate agenda items through electronic public participation. Since the meeting is not in-person, you would need to participate as an electronic attendee during the meeting. A link for electronic participation in the upcoming meeting is provided below. You will be asked to register as an attendee. Once registered, you will be able to participate in the meeting via a chat window and made public. Please note that the chat questions are sent to a moderator. The moderator will facilitate the meeting and pass along public comments during the meeting.
Link to Register to Participate in Meeting
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
29,/minnesota/applevalley-rosemount/candidates-death-will-delay-u-s-house-election-minnesota,2020-09-24T20:20:35Z,U.S. House Election In Minnesota Delayed After...,0,0,William Bornhoft,Patch Staff,"DAKOTA COUNTY, MN — The election for the U.S. House of Representatives seat in Minnesota's Second Congressional District will be delayed following the death of one of the candidates, Secretary of State Steve Simon confirmed Thursday. A special election will be held in February.
Adam Weeks was running as the Legal Marijuana Now Party candidate before his death.
""I want to offer condolences to the family and friends of Mr. Weeks. The loss of any of us is a tragedy, and that's felt especially in someone who has put his energy into a campaign to serve in public office,"" Simon said in a news release.
""The law is clear on what happens next. If a major party nominee dies within 79 days of Election Day; a special election will be held for that office on the second Tuesday of February (February 9, 2021).""
There are four major political parties in Minnesota:
Second District Rep. Angie Craig and her Republican challenger, Tyler Kistner, offered their condolences for Weeks' loved ones.
The district includes Dakota, Goodhue, Wabasha, and Scott counties. Residents eligible to vote in the district should vote as usual, according to Simon's office.
People who have already voted absentee — either in person at the county elections office or by mail — do not need to request a new ballot. There will be no changes to the ballots before the Nov. 3 election.
Votes for the Second District race will not be counted, according to state officials.
Simon's office has is working with local election officials and providing guidance on the next steps for the February 2021 special election."
30,/minnesota/applevalley-rosemount/general-election-pre-registration-open-until-october-14-apple-valley,2020-09-23T11:40:47Z,General Election Pre-Registration Open Until...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 22, 2020
The last day to pre-register to vote for the upcoming General Election is October 14. Don't wait, register today!
See the Additional Info link for the Minnesota Secretary of State website on registering to vote.
Additional Info...
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
31,/minnesota/applevalley-rosemount/link-apple-valley-regular-city-council-meeting,2020-09-23T11:35:38Z,Link To Apple Valley Regular City Council Meeting,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 22, 2020
The City is currently using electronic means to supplement in-person meetings due to in-person social distancing limitations. Here's how you can continue to view or participate in meetings.
As part of the Local Emergency in response to the COVID-19 pandemic and the need to restrict in-person attendance to maintain social distancing, the City is using electronic means to supplement in-person meetings.
Viewing and Listening to an Electronic Meeting
For those who want to view a meeting, you can watch and listen over the government cable TV channel or through the webstream just as you have done in the past. Live, rebroadcast and on-demand viewing of meetings will still occur as normal by either the city website Webstream or the Apple Valley Government Channel on Spectrum channel 180 or Frontier channel 191 television services.
Providing Public Comments During an Electronic Meeting
Not all meeting items involve public comment. However, public comments will still be taken at appropriate agenda items through electronic public participation. If you are not attending in-person, you would need to participate as an electronic attendee during the meeting. A link for electronic participation in the upcoming meeting is provided below. You will be asked to register as an attendee. Once registered, you will be able to participate in the meeting via a moderator. The moderator will facilitate the meeting and open the electronic access for public comments during the meeting.
Link to Register to Participate in Meeting
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
32,/minnesota/applevalley-rosemount/2020-general-election-whats-my-ballot-apple-valley,2020-09-22T14:39:59Z,2020 General Election: What's On My Ballot In...,0,0,William Bornhoft,Patch Staff,"APPLE VALLEY, MN — The Nov. 3 general election is quickly approaching. Now is the time to research local, statewide, and national candidates before you cast your ballot.
Below you will find the candidates that will be on the ballot in Apple Valley.
Request an absentee ballot
Due to the ongoing coronavirus pandemic, Minnesota Secretary of State Steve Simon is asking all eligible Minnesota voters to apply for their absentee ballots using the online absentee ballot request tool.
""We need to treat the upcoming statewide elections as a public health issue,"" Simon said in a statement.
""To slow the spread of COVID-19 we need to reduce large gatherings, including at polling places. I'm challenging all eligible Minnesota voters to cast their vote from the safety of their home. In the face of this pandemic, it is the right thing to do to protect Minnesotans who are most at risk - and the people who care for them. Fortunately, it's very easy to do.""
Here's what will be on the ballot in Apple Valley for the Nov. 3 general election:
Find your polling place here."
33,/minnesota/applevalley-rosemount/how-ensure-your-winter-boat-storage-compliant-apple-valley,2020-09-21T11:21:19Z,How To Ensure Your Winter Boat Storage Is...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 21, 2020
Are you thinking about winter storage options for your boat? Please remember that motorized vehicles including boats stored on trailers must be parked on approved hard surface such as concrete, asphalt, or pavers regardless of the season.
Motorized boats may not be stored in your yard unless they are parked on an approved hard surface. Approved hard surfaces include concrete, asphalt, or pavers. Boats may be stored in a garage, shed or similar storage building, the established driveway, or on an approved hard surface elsewhere on the property, but not on the public street between the hours of 3-6 a.m. When stored in front yards all recreational vehicles and trailers must be stored on the established driveway.
Please contact Apple Valley Code Enforcement by phone at: 952.953.2571; or by email at: codeenforce@ci.apple-valley.mn.us for more information regarding recreational vehicle parking or to report concerns in your area.
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
34,/minnesota/applevalley-rosemount/rosemount-wins-leaders-local-government-award,2020-09-20T19:29:35Z,Rosemount Wins Leaders In Local Government Award ,0,0,Press Release Desk,News Partner,"Press release from the City of Rosemount:
September 18, 2020

The City of Rosemount is the recent recipient of a Leaders in Local Government Award in the Business Expansion and Retention category from the Saint Paul Area Chamber of Commerce and East Metro Chamber Partners. Nominees selected exemplify and demonstrate innovation, excellence and success in local government. Rosemount was nominated for continued efforts and commitment as a pro-growth city that supports local business. Those efforts were amplified during the pandemic and included education, outreach, and additional marketing efforts. The nomination reads:
The City of Rosemount Economic Development department has really been an asset to the city, with efforts such as hiring an additional staff member, and sharing creative posts on social media regarding the city and promoting local businesses. Their Rosemount Business Bulletins have included important information for the businesses in Rosemount during COVID. The Rosemount Cares initiative encouraged all of us to stand together as a community and participate in cohesive action to keep our residents, employees, and customers safe. The city also developed branded marketing materials and templates, which were a big help to the business community.
""Economic Development is a high priority for the City Council and Port Authority,"" noted Community Development Director, Kim Lindquist. ""Community-wide programs like Rosemount CARES or redevelopment projects such as the Morrison are pulled together by a team at the City that include economic development, planning, communications, and engineering."" Lindquist has worked for the City of Rosemount since 2003. She oversees a staff of 10, including economic development, planning, building permitting, code enforcement and GIS. In addition, she is the staff liaison to the Rosemount Port Authority.
""We are honored to receive this award and are proud of the good work the City of Rosemount has continued to do in economic development,"" added Mayor Bill Droste.
For more information on community development and business resources, click on the Economic Development tab of the city website.
This press release was produced by the City of Rosemount. The views expressed here are the author's own."
35,/minnesota/applevalley-rosemount/apple-valley-absentee-ballot-mailing-update,2020-09-18T20:32:00Z,Apple Valley Absentee Ballot Mailing Update,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 18, 2020

The Post Office received over 11,500 absentee ballots from the City of Apple Valley on Friday, Sept. 18th. If you previously requested an absentee ballot, it should be arriving soon! Please allow one week for delivery.
The Post Office received over 11,500 absentee ballots from the City of Apple Valley on Friday, Sept. 18th. If you previously requested an absentee ballot, it should be arriving soon! Please allow one week for delivery.
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
36,/minnesota/applevalley-rosemount/elections-information-apple-valley-voters,2020-09-18T20:20:08Z,Elections Information For Apple Valley Voters,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 18, 2020
With the 2020 General Election approaching, make sure you have the information you need to vote.
Get information on how to register to vote, how to vote by absentee ballot, how to early vote, voting precinct locations, candidates who have filed for local office and much more.
Elections and Voting Page
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
37,/minnesota/applevalley-rosemount/announcement-vacancy-apple-valley-telecommunications-advisory,2020-09-14T19:12:26Z,Announcement Of Vacancy On Apple Valley...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 14, 2020
A vacancy exists on the City of Apple Valley's Telecommunications Advisory Committee for a three-year term. Persons interested in submitting for consideration must file an application with the City Clerk by 4:30 p.m., on Friday, October 30, 2020.
A vacancy currently exists on the City of Apple Valley's Telecommunications Advisory Committee for a three-year term expiring March 1, 2023. The five-member Telecommunications Advisory Committee is a standing committee with the responsibility to advise the City Council on matters relating to cable TV and telecommunications; evaluate cable system performance; provide a forum of first consideration for cable TV complaints regarding service, programming, access, and quality of reception; oversee franchise grantee compliance; and evaluate franchise renewal proceedings. The Telecommunications Advisory Committee votes on recommendations, which are then sent to the City Council. This Committee meets the first Monday in March, June, and December and the second Monday in September, beginning at 7:00 p.m., at the Municipal Center.
The City Council will fill these vacancies by appointment. Persons interested in submitting their names for consideration must file an application with the City Clerk by 4:30 p.m., on Friday, October 30, 2020. Application forms may be obtained on the City website at or at the office of the Apple Valley City Clerk, at 7100 147th Street W., Apple Valley, Minnesota 55124, or by calling 952-953-2506.
Committee Application Form
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
38,/minnesota/applevalley-rosemount/apple-valleys-telecommunications-advisory-committee-meeting,2020-09-11T19:29:32Z,Apple Valley's Telecommunications Advisory...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 11, 2020
The City is currently using electronic means instead of in-person meeting for the Telecommunications Advisory Committee. Here's how you can continue to view or participate in meetings.
As part of the Local Emergency in response to the COVID-19 pandemic, the City is using electronic means instead of in-person meetings for the Telecommunications Advisory Committee.
Viewing and Listening to an Electronic Meeting
For those who want to view a meeting, you can watch through the on-line meeting software. Please see the instructions for registering as a meeting attendee below.
Providing Public Comments During an Electronic Meeting
Not all meeting items involve public comment. However, public comments will still be taken at appropriate agenda items through electronic public participation. Since the meeting is not in-person, you would need to participate as an electronic attendee during the meeting. A link for electronic participation in the upcoming meeting is provided below. You will be asked to register as an attendee. Once registered, you will be able to participate in the meeting through a Raise Hand feature of the software.
Please note that the meeting moderator will be watching for you to select the Raise Hand feature if you desire to speak during a time when public comments are accepted. If you experience technical difficulties during the meeting, you can contact the moderator via e-mail at info@ci.apple-valley.mn.us.
Link to Register to Participate in Meeting
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
39,/minnesota/applevalley-rosemount/apple-valley-city-council-will-meet-september-10,2020-09-09T10:30:11Z,Apple Valley City Council Will Meet On...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 8, 2020
The City is currently using electronic means to supplement in-person meetings due to in-person social distancing limitations. Here's how you can continue to view or participate in meetings.
As part of the Local Emergency in response to the COVID-19 pandemic and the need to restrict in-person attendance to maintain social distancing, the City is using electronic means to supplement in-person meetings.
Viewing and Listening to an Electronic Meeting
For those who want to view a meeting, you can watch and listen over the government cable TV channel or through the webstream just as you have done in the past. Live, rebroadcast and on-demand viewing of meetings will still occur as normal by either the city website Webstream or the Apple Valley Government Channel on Spectrum channel 180 or Frontier channel 191 television services.
Providing Public Comments During an Electronic Meeting
Not all meeting items involve public comment. However, public comments will still be taken at appropriate agenda items through electronic public participation. If you are not attending in-person, you would need to participate as an electronic attendee during the meeting. A link for electronic participation in the upcoming meeting is provided below. You will be asked to register as an attendee. Once registered, you will be able to participate in the meeting via a moderator. The moderator will facilitate the meeting and open the electronic access for public comments during the meeting using the Raise Hand feature.
Link to Register to Participate in Meeting
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
40,/minnesota/applevalley-rosemount/election-2020-voter-guide-whats-apple-valleys-ballot,2020-10-21T19:46:06Z,Election 2020 Voter Guide: What's On Apple...,0,0,William Bornhoft,Patch Staff,"APPLE VALLEY, MN — The Nov. 3 general election is less than two weeks away. Now is the time to research local, statewide, and national candidates before you cast your ballot.
Eyes are primarily focused on the presidential election, but voters will also decide the outcome of seats in the United States House and Senate, as well as the state and local elections.
Patch asked some of this year's candidates to answer questions about their campaigns. Note that not all candidates linked below will be on your ballot:
U.S. Senate: Tina Smith For U.S. Senate vs. Jason Lewis For U.S. Senate
District 2: Angie Craig For U.S. House vs. Tyler Kistner For U.S. House
District 3: Dean Phillips For U.S. House vs. Kendall Qualls For U.S. House
District 7: Collin Peterson For U.S. House vs. Michelle Fischbach For U.S. House
Here's what will be on the ballot in Apple Valley for the Nov. 3 general election:
Find your polling place here."
41,/minnesota/applevalley-rosemount/apple-valley-city-council-will-meet-october-22,2020-10-21T11:43:27Z,Apple Valley City Council Will Meet On October 22,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
October 20, 2020
The City is currently using electronic means to supplement in-person meetings due to in-person social distancing limitations. Here's how you can continue to view or participate in meetings.
As part of the Local Emergency in response to the COVID-19 pandemic and the need to restrict in-person attendance to maintain social distancing, the City is using electronic means to supplement in-person meetings.
Viewing and Listening to an Electronic Meeting
For those who want to view a meeting, you can watch and listen over the government cable TV channel or through the webstream just as you have done in the past. Live, rebroadcast and on-demand viewing of meetings will still occur as normal by either the city website Webstream or the Apple Valley Government Channel on Spectrum channel 180 or Frontier channel 191 television services.
Providing Public Comments During an Electronic Meeting
Not all meeting items involve public comment. However, public comments will still be taken at appropriate agenda items through electronic public participation. If you are not attending in-person, you would need to participate as an electronic attendee during the meeting. A link for electronic participation in the upcoming meeting is provided below. You will be asked to register as an attendee. Once registered, you will be able to participate in the meeting via a moderator. The moderator will facilitate the meeting and open the electronic access for public comments during the meeting.
Link to Register to Participate in Meeting
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
42,/minnesota/applevalley-rosemount/jason-lewis-campaign-says-candidate-tested-negative-covid-19,2020-10-15T23:16:53Z,Jason Lewis Campaign Says Candidate Tested...,0,0,William Bornhoft,Patch Staff,"MINNESOTA — The Jason Lewis for Senate campaign says the candidate tested negative for COVID-19 Thursday after a week of self-quarantining. ""I'm pleased to report that Congressman Lewis received another negative test result today after self-quarantining for over a week now. He's been feeling fine, symptom free, and is looking forward to a return to the campaign trail in the coming days,"" said Communications Director Christine Snell.
Lewis attacked his Democratic opponent, Sen. Tina Smith, and Democratic presidential nominee Joe Biden.
""I can't wait to get back on the road again because Minnesota voters deserve answers on things like packing the Supreme Court or holding up COVID relief — even if Joe Biden and Tina Smith don't think so,"" Lewis said in a release.
Lewis began his second self-quarantine after coming into contact with someone who tested positive for COVID earlier in October.
Lewis previously quarantined when President Donald Trump tested positive after his visit to the Twin Cities and Duluth last week."
43,/minnesota/applevalley-rosemount/city-apple-valley-amends-chapter-155-app-f-article-33-ordinance,2020-10-09T13:08:40Z,"City Of Apple Valley Amends Chapter 155, App. F...",0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
October 8, 2020
Ordinance Proposal: Amending Chapter 155, Appendix F, Article 33, PD 856
Summary: The proposed amendments identifies the permitted, conditional, and accessory uses; area requirements and performance standards in Zone 3 of Planned Development No. 856. Zone 3 of this planned development encompasses 4.6 acres of land located along the north side of 155th Street West, between Pilot Knob Road and Embry Path. These proposed amendments are part of a request by Rachel Development, Inc. for a development project that would allow for the construction of a 64-unit high acuity senior care facility on the west 3.9 acres of the zone.
Full Text of Ordinance Amendment
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
44,/minnesota/applevalley-rosemount/coronavirus-cases-how-rosemount-compares-other-towns,2020-10-07T15:33:04Z,Coronavirus Cases: How Rosemount Compares To...,0,0,William Bornhoft,Patch Staff,"ROSEMOUNT, MN — A total 130 people have died from the coronavirus in Dakota County, according to statistics from the Minnesota Department of Health. More than 8 thousand cases of the virus have been confirmed in the county since March.
The median case age is 35, and the median age of people who have died is 83. As of Wednesday, 33 people are hospitalized because of COVID-19 in Dakota County.
Rosemount has a lower COVID-19 case rate than most other cities in Dakota County.
Here are the latest city-wide statistics. Death rates and hospitalization rates are not available by city.
Apple Valley
Cases since March: 1,033
Case Rate Per 10,000 Residents: 193.3
Burnsville
Cases since March: 1,488
Case Rate Per 10,000 Residents: 237.5
Eagan
Cases since March: 1,212
Case Rate Per 10,000 Residents: 177.3
Farmington
Cases since March: 313
Case Rate Per 10,000 Residents: 136.8
Hastings
Cases since March: 312
Case Rate Per 10,000 Residents: 134.9
Inver Grove Heights & Sunfish Lake
Cases since March: 772
Case Rate Per 10,000 Residents: 215.1
Lakeville
Cases since March: 1,113
Case Rate Per 10,000 Residents: 173
Lilydale, Mendota & Mendota Heights
Cases since March: 206
Case Rate Per 10,000 Residents: 164.2
Rosemount
Cases since March: 393
Case Rate Per 10,000 Residents: 161.4
Rural Cities & Townships
Cases since March: 170
Case Rate Per 10,000 Residents: 87.8
South St. Paul
Cases since March: 482
Case Rate Per 10,000 Residents: 230.9
West St. Paul
Cases since March: 594
Case Rate Per 10,000 Residents: 282.1"
45,/minnesota/applevalley-rosemount/coronavirus-cases-how-apple-valley-compares-other-towns,2020-10-07T15:29:47Z,Coronavirus Cases: How Apple Valley Compares To...,0,0,William Bornhoft,Patch Staff,"APPLE VALLEY, MN — A total 130 people have died from the coronavirus in Dakota County, according to statistics from the Minnesota Department of Health. More than 8 thousand cases of the virus have been confirmed in the county since March.
The median case age is 35, and the median age of people who have died is 83. As of Wednesday, 33 people are hospitalized because of COVID-19 in Dakota County.
Apple Valley is in the middle of the pack when it comes to its case rate.
Here are the latest city-wide statistics. Death rates and hospitalization rates are not available by city.
Apple Valley
Cases since March: 1,033
Case Rate Per 10,000 Residents: 193.3
Burnsville
Cases since March: 1,488
Case Rate Per 10,000 Residents: 237.5
Eagan
Cases since March: 1,212
Case Rate Per 10,000 Residents: 177.3
Farmington
Cases since March: 313
Case Rate Per 10,000 Residents: 136.8
Hastings
Cases since March: 312
Case Rate Per 10,000 Residents: 134.9
Inver Grove Heights & Sunfish Lake
Cases since March: 772
Case Rate Per 10,000 Residents: 215.1
Lakeville
Cases since March: 1,113
Case Rate Per 10,000 Residents: 173
Lilydale, Mendota & Mendota Heights
Cases since March: 206
Case Rate Per 10,000 Residents: 164.2
Rosemount
Cases since March: 393
Case Rate Per 10,000 Residents: 161.4
Rural Cities & Townships
Cases since March: 170
Case Rate Per 10,000 Residents: 87.8
South St. Paul
Cases since March: 482
Case Rate Per 10,000 Residents: 230.9
West St. Paul
Cases since March: 594
Case Rate Per 10,000 Residents: 282.1"
46,/minnesota/applevalley-rosemount/candidate-profile-tyler-kistner-u-s-house,2020-09-30T19:09:22Z,Candidate Profile: Tyler Kistner For U.S. House,0,1,William Bornhoft,Patch Staff,"PRIOR LAKE, MN — The 2020 election is heating up in Minnesota and there are plenty of races with candidates eager to serve in elected office. Eyes are primarily focused on the presidential election, but voters will also decide the outcome of seats in the United States House.
Patch asked candidates to answer questions about their campaigns and will be publishing candidate profiles as election day draws near.
Tyler Kistner, a Prior Lake resident, is running for U.S. House of Representatives District 2.
Age: 32
Party affiliation: Republican Party
Family: Wife - Marie, Daughter - Elodie (3 Years Old)
Occupation: Marine Corps Special Operations Forces Officer (9 years in the Marine Corp)
Previous elected experience: None
Family members in government: No
Campaign website
The single most pressing issue facing our state is _______, and this is what I intend to do about it.
We need to reopen our economy and get people back to work. Too many small businesses in Minnesota are suffering because they can't reopen at full capacity. Many of our local restaurants in particular are only allowed to serve customers at 50 percent capacity and this is simply unacceptable. When elected I will work with other lawmakers to get these businesses fully open so they can provide for their families.
What are the critical differences between you and the other candidates seeking this post?
I am the only candidate in this race who wants to fully re-open our economy back up. I am the only candidate that supports our law enforcement and I have backed our local police departments 100 percent. I am the only candidate in this race who is actually following the rule of law as my opponent is trying to overturn a state law, implemented by her own party, to change the date of the election and throw this election into chaos.
What accomplishments in your past would you cite as evidence you can handle this job?
As a Marine Special Operations Forces Officer, I have been in harms way many times. I know what it's like to handle a tough job because in my previous job, in the elite Marine Raiders, I was deployed overseas four times commanding over 500 personnel and overseeing over $100 million in budget and assets. I have commanded some of this nation's finest men and women in some of the most chaotic and uncertain situations and when elected to congress I will serve my constituents with the same determination and commitment that I had when I served my country in the Marine Corps.
What steps should state government take to bolster economic recovery from the coronavirus pandemic for local businesses?
As previously stated, we need to fully re-open our economy and get folks back to work. The state of Minnesota needs to make sure that folks have every means at their disposal to provide for their families and I will fight to make sure that happens.
How will you address the calls for racial justice and police reform?
I think there are opportunities to pass meaningful reforms to help support police officers. I believe that having national standards and an expansion of training would be a good way to fix some issues that some police departments are having and can be beneficial to local communities as well.
I also believe we need to strengthen our criminal penalties on lynching and restrict cities, not police departments, that defund/abolish their police departments from receiving federal grant money.
List other issues that define your campaign platform:
I will work with others to do everything I can to fully re-open our economy. I will always stand with our law enforcement officials and I will always fight to uphold the rule of law.
What else would you like voters to know about yourself and your positions?
I would like the voters to know that as a Marine Special Operations Forces Officer I have the skillset and the background to get the job done. I was blessed to serve this country for 9 years in the Marine Corps and I look forward to serving again as the next member of congress for Minnesota's 2nd Congressional District.
Also read: Candidate Profile: Angie Craig For U.S. House"
47,/minnesota/applevalley-rosemount/ballot-dropbox-available-apple-valley-municipal-center,2020-09-29T18:38:14Z,Ballot Dropbox Available At Apple Valley...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
September 29, 2020
For your safety and convenience, there is an official ballot dropbox just inside the doors at the Municipal Center.
For your safety and convenience, there is an official ballot dropbox just inside the doors at the Municipal Center. Municipal Center business hours are 8:00 am to 4:30 pm Monday through Friday.
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
48,/minnesota/applevalley-rosemount/election-day-apple-valley-where-how-vote,2020-11-02T15:58:58Z,"Election Day In Apple Valley: Where, How To Vote",0,0,William Bornhoft,Patch Staff,"EAGAN, MN — Election Day is Tuesday, Nov. 3. The Minnesota Secretary of State and other election officials say it is too late to mail in your ballot, so voting in-person is the way to go if you still haven't cast your ballot.
Eyes are primarily focused on the presidential election, but voters will also decide the outcome of seats in the United States House and Senate, as well as the state and local elections.
Polling hours in Minnesota: Polling places in Minnesota are open from 7 a.m. to 8 p.m.

Learn more about the voting process in Minnesota here.
Patch asked some of this year's candidates to answer questions about their campaigns. Note that not all candidates linked below will be on your ballot:

Here's what will be on the ballot in Apple Valley for the Nov. 3 general election:
Find your polling place here."
49,/minnesota/applevalley-rosemount/apple-valley-voters-encouraged-drop-absentee-ballots-municipal,2020-11-02T11:46:58Z,Apple Valley Voters Encouraged To Drop Absentee...,0,0,Press Release Desk,News Partner,"Press release from the City of Apple Valley:
October 30, 2020
Court of Appeals decision rules that ballots received after Election Day might not be counted. To ensure your absentee ballot is received by Election Day, voters encouraged to drop their absentee ballots in one of the two drop boxes at Municipal Center.
A recent U.S. Circuit Court of Appeals decision has ruled that ballots received after Election Day (November 3, 2020) might not be counted. In order to ensure your absentee ballot is received by Election Day, the City encourages voters to drop their absentee ballots in one of the two drop boxes located at the Municipal Center. Due to delays in delivery of mail through the U.S. Postal Service, ballots that are placed in the mail between now and Election Day may not arrive in time.
There is a secure drive-up ballot box located in the parking lot of the Municipal Center, as well as a ballot box inside the Municipal Center lobby. Municipal Center hours are: Friday 8:00 a.m. to 4:30 p.m., Saturday from 10 a.m. until 3:00 p.m., and Monday from 8 a.m. until 5:00 p.m. or Tuesday from 8 a.m. until 3:00 p.m.
You can still vote early, in person, at City Hall until Monday at 5:00 p.m. or at your polling place on Election Day (7:00 a.m. to 8:00 p.m.)
Additional Info...
This press release was produced by the City of Apple Valley. The views expressed here are the author's own."
50,/minnesota/applevalley-rosemount/drop-absentee-ballots-rosemount-city-hall,2020-11-02T11:32:31Z,Drop Absentee Ballots At Rosemount City Hall,0,0,Press Release Desk,News Partner,"Press release from the City of Rosemount:
October 30, 2020

Due to a recent court decision, it is now too late to rely on mail service to return absentee ballots in time. (Click to read news coverage on court decision.)
We recommend ballots be dropped off in person, at City Hall to ensure your vote is counted!
A drop box is located at City Hall, in the council chambers. Hours are: Friday until 4:30 p.m., Saturday from 10 a.m. until 3:00 p.m., and Monday from 8 a.m. until 5:00 p.m, or Tuesday from 8 a.m. until 3:00 p.m. We also have a secure, drive-up drop box available outside of the Police Station in the lower parking lot.
For more election details, visit our Elections page.
This press release was produced by the City of Rosemount. The views expressed here are the author's own."
51,/minnesota/applevalley-rosemount/how-did-apple-valley-vote-2016,2020-10-28T16:55:55Z,How Did Apple Valley Vote In 2016?,0,0,William Bornhoft,Patch Staff,"APPLE VALLEY, MN — One way to predict how a particular town or suburb might vote in the upcoming presidential election is looking at who residents supported in 2016. While it is by no means a flawless measurement, previous election results can provide insight into the general political demographics of that area.
In 2016, residents in Apple Valley voted for Hillary Clinton by a margin of 7 percent, according to analysts at the New York Times. Nearby Lakeville voted for Donald Trump by a margin of 7 percent.
Here's how other cities and suburbs in the Twin Cities metro area voted in 2016:
Which Minnesota Counties Did Trump Win In 2016?
Hillary Clinton only won nine of Minnesota's 87 counties in 2016, but they were big enough to give her the state. Read more."
52,/minnesota/applevalley-rosemount/report-gop-recruited-weed-candidate-help-defeat-angie-craig,2020-10-27T21:35:12Z,Report: GOP Recruited Weed Candidate To Help...,0,21,William Bornhoft,Patch Staff,"MINNESOTA — Before his death in September, Legal Marijuana Now Party candidate Adam Weeks told a friend that Republicans recruited him into the Second District race in order to ""pull votes away"" from Democratic Rep. Angie Craig, according to a report in The Minnesota Star Tribune.
Weeks detailed the plan in a May 20 voicemail message acquired by the Tribune, the newspaper reported Tuesday. The plan was to reduce Craig's vote total so that Republican challenger Tyler Kistner would win, according to the Tribune's reporting.
In 2016, Craig narrowly lost to Republican Jason Lewis. In 2018, Craig handily defeated Lewis, denying him a second term.
According to the recording of Weeks, Craig owed her victory to the lack of a third-party candidate, and that was something the Republicans wanted to change in 2020.
But the date of the U.S. House election was thrown into question when Weeks died.
Election uncertainty
Per state law, a special election would be held in February, Secretary of State Steve Simon confirmed following Weeks' death. However, Craig's campaign filed a lawsuit Sept. 28 in order to prevent a delay.
Her campaign argued that Minnesota's law on special elections conflicts with federal law. On Oct. 9, a federal judge ruled in Craig's favor, granting an injunction and forcing the election back to the original date of Nov. 3. And on Friday, the Eighth Circuit Court of Appeals denied a motion from Kistner to delay the election int0 2021.
Kistner says he is appealing the decision to the Supreme Court.
The Tyler Kistner campaign did not immediately respond to Patch's request for comment"
53,/minnesota/applevalley-rosemount/senate-candidate-jason-lewis-rushed-emergency-room,2020-10-26T15:58:55Z,Senate Candidate Jason Lewis Undergoes...,0,16,William Bornhoft,Patch Staff,"MINNESOTA — Republican Senate candidate Jason Lewis underwent a successfully surgery Monday to treat an internal hernia. Lewis was rushed to the emergency room after he began suffering severe abdominal pain early Monday morning.
""Provided that his recovery continues on a positive trajectory, doctors anticipate that he is likely to be released from the hospital in the next couple of days,"" campaign manager Tom Szymans said in a statement.
""On behalf of Jason and his wife Leigh, thank you for all the prayers and well wishes that have poured in from across the nation, and let me assure you that nothing will keep Jason Lewis sidelined in his fight to protect Minnesotans from the radical left's assault on our police officers, economy and our Minnesota way of life.""
According to Szymans, Lewis' hernia was diagnosed as severe and ""life-threatening if not treated quickly."""
